196,6062,0
196,2427,0
196,11639,0
197,10853,0
197,16614,0
198,15383,0
198,69,0
198,170,0
198,15485,0
198,4175,0
198,9715,0
198,2070,0
199,4451,0
199,2599,0
199,10242,0
199,329,0
199,2778,0
199,7656,0
199,15514,0
200,15794,0
200,11578,0
200,11683,0
200,15901,0
200,11961,0
200,10829,0
200,15515,0
201,15795,0
201,11019,0
201,369,0
201,12510,0
201,14251,0
201,1966,0
201,2073,0
203,6220,0
203,8039,0
203,371,0
203,15686,0
203,1786,0
203,11753,0
203,11646,0
204,14642,0
204,12675,0
204,6848,0
204,8690,0
204,3087,0
204,2176,0
204,565,0
206,8726,0
206,573,0
207,7778,0
207,13414,0
207,13522,0
207,7876,0
207,5948,0
207,7607,0
207,15524,0
208,13872,0
208,11944,0
208,8301,0
208,10156,0
208,12336,0
208,2182,0
208,15525,0
209,379,0
210,15565,0
210,13600,0
210,11971,0
210,2083,0
211,5691,0
212,15626,0
215,15202,0
215,5327,0
215,7618,0
215,15530,0
217,12897,0
217,6959,0
217,11600,0
217,5765,0
217,12423,0
217,13325,0
217,2091,0
218,15601,0
218,13646,0
218,13533,0
218,7027,0
218,15432,0
219,5668,0
219,11201,0
219,11293,0
219,5768,0
219,11366,0
219,11209,0
219,12739,0
220,11149,0
222,16600,0
222,14660,0
222,1338,0
222,3236,0
222,3180,0
222,15962,0
222,9574,0
223,5296,0
223,3457,0
223,14959,0
223,9208,0
223,11363,0
223,2199,0
223,15541,0
225,395,0
225,1343,0
226,7281,0
227,2170,0
227,2101,0
229,637,0
229,15978,0
229,15868,0
229,533,0
229,4615,0
229,9812,0
229,1396,0
230,2177,0
230,673,0
231,15833,0
231,4240,0
231,4336,0
231,15943,0
231,4404,0
231,11657,0
231,15549,0
234,15762,0
234,10103,0
234,15551,0
235,129,0
237,6260,0
237,4442,0
237,4340,0
237,6162,0
237,8671,0
237,6288,0
237,15553,0
238,47,0
238,1913,0
238,2015,0
238,146,0
238,15734,0
238,11993,0
238,2112,0
239,7747,0
239,9587,0
239,410,0
239,5976,0
239,15264,0
239,5907,0
239,2113,0
241,6462,0
241,4655,0
241,6885,0
241,8727,0
241,16740,0
241,15653,0
241,15556,0
242,11763,0
242,9862,0
242,13558,0
243,15627,0
243,13673,0
243,2152,0
243,4023,0
243,4414,0
243,15458,0
243,5817,0
244,4310,0
247,5891,0
247,4068,0
247,3964,0
247,5790,0
247,5669,0
247,5728,0
247,15563,0
250,9331,0
250,7491,0
250,13155,0
250,12739,0
250,7463,0
250,2218,0
250,5823,0
256,12649,0
256,5928,0
256,13973,0
256,7951,0
256,6281,0
256,11600,0
256,6142,0
257,4524,0
257,2966,0
257,1074,0
258,2201,0
258,12390,0
258,7399,0
258,16259,0
258,1966,0
258,6767,0
258,2132,0
259,14022,0
260,6085,0
260,527,0
260,430,0
260,5991,0
260,6233,0
260,5487,0
260,2135,0
263,16958,0
263,16606,0
263,1479,0
263,14560,0
263,12668,0
263,11982,0
263,9258,0
264,531,0
264,17233,0
265,7488,0
265,9326,0
265,2048,0
265,7874,0
265,6342,0
265,12141,0
267,12680,0
268,6214,0
268,14055,0
268,15967,0
268,626,0
268,14241,0
268,2236,0
268,7964,0
269,336,0
269,16614,0
269,10853,0
270,9959,0
270,11858,0
270,438,0
270,5999,0
270,1721,0
270,5937,0
270,2143,0
271,6122,0
272,9550,0
272,7709,0
272,11343,0
272,5816,0
272,922,0
272,9194,0
272,13756,0
274,14036,0
274,718,0
276,6294,0
276,6200,0
277,1563,0
278,12001,0
278,13931,0
278,7236,0
278,2150,0
280,8050,0
280,6232,0
280,6138,0
280,7950,0
280,15776,0
280,7683,0
280,15593,0
282,4432,0
283,6304,0
283,8129,0
283,8227,0
283,9704,0
283,2679,0
283,9592,0
283,2156,0
285,7363,0
286,10998,0
286,1222,0
288,8474,0
288,11841,0
288,2432,0
290,5487,0
290,7279,0
290,260,0
290,5835,0
290,527,0
290,15505,0
290,2162,0
291,9777,0
291,456,0
291,2946,0
295,8069,0
295,6246,0
295,6150,0
295,7964,0
295,8031,0
295,7894,0
295,15608,0
297,11275,0
297,10011,0
297,14409,0
297,8359,0
297,16161,0
297,11640,0
297,15610,0
298,15485,0
298,13513,0
298,4012,0
298,5841,0
298,13702,0
298,5776,0
298,5871,0
299,4451,0
300,368,0
300,2697,0
301,15684,0
301,14121,0
301,6558,0
301,8383,0
301,4476,0
301,15516,0
301,5873,0
302,6220,0
302,1690,0
302,6351,0
302,15615,0
306,573,0
307,17193,0
307,11568,0
311,10275,0
311,8426,0
311,10176,0
311,14375,0
311,9886,0
312,11834,0
312,379,0
312,4410,0
312,6228,0
312,758,0
312,11654,0
312,15624,0
313,13318,0
315,5060,0
315,10240,0
315,6230,0
317,7818,0
317,9664,0
317,683,0
317,16026,0
317,7723,0
317,15734,0
317,2189,0
319,4097,0
320,8095,0
320,8841,0
320,3132,0
320,4351,0
320,14164,0
320,5980,0
320,2193,0
321,6959,0
321,13294,0
321,11332,0
322,8708,0
322,10572,0
322,691,0
322,16036,0
322,14386,0
322,5099,0
322,2195,0
325,1113,0
326,2199,0
327,395,0
328,5582,0
328,15415,0
328,101,0
328,5749,0
329,2778,0
329,8260,0
329,1000,0
329,10216,0
329,4949,0
329,2599,0
329,10242,0
331,2303,0
333,7902,0
333,9754,0
333,9853,0
333,14406,0
333,4309,0
333,5555,0
333,2205,0
334,14506,0
334,5152,0
334,12648,0
334,7047,0
334,12917,0
334,15758,0
334,7866,0
335,13505,0
335,15477,0
335,3623,0
336,13075,0
336,11184,0
336,4576,0
336,16295,0
336,11155,0
336,2309,0
336,14781,0
337,408,0
337,1195,0
337,15622,0
337,8097,0
342,4023,0
342,5852,0
342,512,0
342,15844,0
342,4319,0
342,2117,0
342,2213,0
346,5982,0
346,4158,0
346,4527,0
348,2959,0
348,6231,0
349,3772,0
349,7491,0
349,11209,0
349,389,0
349,8156,0
349,2218,0
350,11876,0
351,2498,0
351,622,0
351,11844,0
351,13760,0
351,800,0
351,2128,0
351,15666,0
353,10502,0
353,6895,0
353,8809,0
353,16192,0
354,3221,0
354,6987,0
354,12714,0
355,12367,0
355,13572,0
355,10572,0
355,15638,0
355,13765,0
355,15573,0
355,5099,0
356,3001,0
356,1107,0
356,12390,0
356,11298,0
356,8378,0
356,2817,0
356,6767,0
357,2642,0
357,17261,0
357,7299,0
357,12156,0
357,9293,0
359,5991,0
359,4168,0
359,15448,0
359,136,0
359,5835,0
360,16260,0
360,14309,0
360,9215,0
360,11111,0
360,14493,0
360,8647,0
360,15674,0
361,12097,0
361,529,0
361,13341,0
362,2305,0
362,13808,0
362,6744,0
362,4943,0
362,402,0
362,1676,0
362,2232,0
363,13771,0
364,16115,0
364,768,0
364,14055,0
364,12122,0
364,2686,0
364,8173,0
364,2236,0
365,15981,0
365,10201,0
365,535,0
365,9310,0
365,12115,0
365,9930,0
365,2237,0
366,14881,0
366,12910,0
367,2515,0
367,641,0
367,11858,0
367,13775,0
367,1616,0
367,12934,0
367,5937,0
368,10269,0
368,2697,0
368,710,0
368,2144,0
369,12311,0
369,14251,0
369,746,0
369,16092,0
369,7780,0
369,15795,0
369,2241,0
371,7291,0
371,1786,0
371,5594,0
371,3758,0
371,615,0
371,6220,0
371,11826,0
372,6198,0
372,4374,0
372,16446,0
372,1095,0
372,10076,0
372,1007,0
372,5941,0
373,16207,0
373,14257,0
373,14149,0
373,16096,0
373,8531,0
373,8587,0
373,15690,0
374,11352,0
375,8016,0
375,545,0
375,6101,0
377,6841,0
377,11157,0
379,6399,0
379,8224,0
379,758,0
379,16102,0
379,4969,0
379,11775,0
379,11834,0
382,15699,0
383,9641,0
383,17160,0
383,552,0
383,6109,0
383,8815,0
383,15811,0
383,2257,0
384,6121,0
384,4304,0
384,4473,0
384,15107,0
384,15215,0
386,13687,0
386,14054,0
386,5898,0
386,8474,0
386,7460,0
386,9977,0
386,8203,0
388,14106,0
389,9677,0
389,7829,0
389,11466,0
389,5930,0
389,3131,0
389,9500,0
389,8213,0
391,6116,0
391,13674,0
391,2264,0
392,13474,0
392,16652,0
392,1514,0
392,3403,0
392,11549,0
392,13300,0
392,2539,0
393,16535,0
394,7963,0
394,13422,0
394,13730,0
394,8067,0
394,4783,0
394,7794,0
394,15712,0
395,16715,0
395,1343,0
395,2576,0
395,695,0
395,16125,0
395,11950,0
395,2391,0
396,4749,0
396,6555,0
396,15900,0
396,11407,0
397,13699,0
397,15648,0
397,17232,0
397,15281,0
397,13586,0
397,11330,0
397,2270,0
399,467,0
399,783,0
399,13817,0
402,13779,0
402,1488,0
402,1525,0
402,12975,0
402,10000,0
402,10663,0
402,15722,0
403,16585,0
403,2276,0
405,5346,0
405,7444,0
405,7229,0
405,9073,0
405,3670,0
405,14033,0
405,15726,0
408,14587,0
408,10645,0
408,8097,0
408,9945,0
408,12595,0
408,2383,0
408,16654,0
410,13287,0
410,15264,0
410,15361,0
410,13385,0
410,4381,0
410,7747,0
410,2283,0
412,1694,0
412,3062,0
412,3163,0
412,3427,0
412,15843,0
413,1950,0
413,7455,0
413,2321,0
413,4184,0
413,7624,0
413,9324,0
413,5978,0
414,793,0
414,10583,0
414,10278,0
415,15780,0
415,13753,0
417,9890,0
421,2363,0
421,457,0
422,11876,0
423,6242,0
423,693,0
423,593,0
423,6146,0
423,5273,0
423,9946,0
423,2295,0
424,10853,0
425,2028,0
425,3262,0
425,13831,0
425,9019,0
425,3426,0
425,15380,0
425,5987,0
427,7187,0
428,5517,0
429,12166,0
429,601,0
429,208,0
429,5841,0
430,4415,0
430,6233,0
430,14777,0
430,3569,0
430,2535,0
430,6085,0
430,2301,0
431,603,0
431,6154,0
431,6342,0
431,6086,0
431,2302,0
433,4543,0
433,7840,0
433,15756,0
434,13310,0
434,13663,0
434,11512,0
434,15722,0
434,5091,0
434,15645,0
434,5994,0
435,11989,0
437,10377,0
437,7349,0
437,11184,0
437,5065,0
437,1881,0
437,14980,0
437,2309,0
438,1721,0
438,17208,0
439,6563,0
440,16060,0
440,4552,0
440,16171,0
440,15764,0
442,3924,0
442,2051,0
442,11319,0
442,13226,0
442,9362,0
442,3758,0
442,15766,0
444,14722,0
444,1470,0
444,14994,0
444,3458,0
444,12559,0
444,6099,0
444,2317,0
446,619,0
446,3199,0
446,2217,0
446,2319,0
447,3998,0
447,2128,0
447,15666,0
447,351,0
447,2498,0
447,3830,0
447,15774,0
449,423,0
449,15666,0
449,2324,0
451,2608,0
451,729,0
451,6710,0
451,8541,0
451,10682,0
451,11008,0
451,8160,0
452,6378,0
454,8474,0
455,9283,0
455,11180,0
455,631,0
455,15973,0
455,15811,0
455,11397,0
455,2331,0
456,16365,0
456,10571,0
456,10466,0
456,16260,0
456,9376,0
456,9777,0
456,2332,0
457,14526,0
457,9708,0
457,3215,0
458,13402,0
459,5995,0
461,2813,0
461,927,0
461,8136,0
461,2643,0
461,4776,0
461,3843,0
461,15790,0
462,13921,0
462,13812,0
462,15760,0
462,8064,0
462,6023,0
464,9259,0
464,13583,0
466,2013,0
466,7513,0
466,6724,0
466,8554,0
466,7682,0
466,9380,0
466,6027,0
467,7383,0
467,5594,0
467,13817,0
467,15766,0
467,5756,0
467,11826,0
467,15796,0
468,8042,0
468,14546,0
468,7870,0
468,15797,0
470,2345,0
471,444,0
471,1470,0
476,757,0
476,14262,0
476,16211,0
476,1141,0
480,6086,0
480,431,0
481,15885,0
481,550,0
481,13542,0
481,11639,0
481,11632,0
481,2458,0
481,9702,0
482,4498,0
483,1638,0
483,9805,0
483,7891,0
483,5327,0
483,2360,0
485,17012,0
485,556,0
485,8776,0
485,4562,0
486,11944,0
489,15896,0
489,4604,0
489,15709,0
489,8202,0
490,3970,0
490,772,0
490,666,0
490,3391,0
490,14566,0
490,8508,0
490,14205,0
492,16891,0
492,667,0
492,16009,0
492,13919,0
492,9713,0
493,492,0
493,15823,0
493,14770,0
493,16715,0
493,16009,0
493,15933,0
493,8849,0
494,6153,0
496,8278,0
496,14286,0
496,16236,0
498,5779,0
499,15060,0
501,15953,0
501,4511,0
501,674,0
501,16016,0
501,4217,0
501,9721,0
502,783,0
503,6820,0
506,15234,0
506,4515,0
506,4622,0
506,15330,0
506,4696,0
506,15728,0
506,14953,0
507,14485,0
507,8769,0
507,10645,0
507,10738,0
507,12015,0
507,6162,0
507,2383,0
508,2807,0
509,13385,0
509,11487,0
509,4219,0
509,6041,0
509,11662,0
509,5976,0
509,6066,0
512,2458,0
512,4319,0
512,481,0
512,15810,0
512,550,0
512,4023,0
512,2388,0
513,2670,0
513,4628,0
513,4685,0
513,10278,0
513,2936,0
517,7647,0
517,9485,0
517,1875,0
517,6402,0
519,161,0
519,5637,0
519,3805,0
519,6929,0
519,16334,0
520,6076,0
521,4589,0
521,15847,0
521,16265,0
521,2397,0
522,8905,0
522,10782,0
522,10879,0
522,9001,0
522,3142,0
522,12295,0
522,14405,0
523,7187,0
523,4535,0
523,5489,0
523,6447,0
523,4714,0
523,6835,0
523,6929,0
525,8467,0
525,10334,0
525,9045,0
527,13751,0
527,2257,0
527,6233,0
527,14707,0
527,2429,0
527,2507,0
527,6085,0
528,6086,0
529,4307,0
529,12097,0
530,2693,0
530,4543,0
530,706,0
530,16770,0
530,6388,0
530,15756,0
530,9750,0
531,9651,0
531,7804,0
531,11470,0
531,2408,0
533,4615,0
534,12702,0
534,1421,0
535,10217,0
535,12115,0
535,15888,0
535,13941,0
535,15965,0
535,15981,0
535,2411,0
537,17208,0
537,5999,0
538,7449,0
538,5655,0
538,9387,0
538,11283,0
541,718,0
544,1470,0
546,4866,0
546,16338,0
548,1105,0
548,2999,0
548,724,0
548,6271,0
548,8775,0
548,15992,0
548,2424,0
549,861,0
549,2323,0
549,15883,0
550,9635,0
550,7790,0
550,11632,0
550,13535,0
550,7958,0
550,9667,0
550,15885,0
552,6973,0
552,8815,0
552,8910,0
552,7072,0
552,10719,0
552,9641,0
552,2429,0
555,3813,0
556,765,0
556,12914,0
556,17012,0
557,14088,0
558,4577,0
560,303,0
560,15616,0
560,2075,0
560,13550,0
560,8586,0
560,9476,0
560,16398,0
561,2728,0
561,844,0
561,6491,0
562,15598,0
562,6062,0
562,743,0
562,16090,0
562,2326,0
562,13535,0
562,2439,0
565,6848,0
565,4051,0
565,3951,0
567,1913,0
567,1587,0
567,146,0
567,3575,0
567,5657,0
567,6420,0
567,238,0
568,15597,0
568,749,0
568,16094,0
568,6500,0
568,12133,0
569,8149,0
569,16137,0
569,6426,0
569,883,0
569,16323,0
569,813,0
569,9284,0
570,2554,0
571,13929,0
571,15878,0
572,11257,0
573,8439,0
573,8221,0
573,753,0
573,16097,0
573,8726,0
573,2448,0
574,992,0
574,16354,0
574,7385,0
574,9229,0
574,16327,0
574,816,0
574,15909,0
576,2740,0
576,14693,0
576,15330,0
576,1591,0
577,9856,0
577,10036,0
580,2803,0
580,13914,0
580,16836,0
581,6012,0
581,1988,0
581,4288,0
581,3967,0
581,11534,0
581,16026,0
581,15917,0
584,8434,0
584,6607,0
584,10390,0
584,5613,0
584,1335,0
584,8256,0
584,15921,0
585,6827,0
585,5631,0
585,7418,0
586,16219,0
586,8231,0
586,766,0
586,6309,0
586,6767,0
586,12362,0
586,2462,0
587,13055,0
587,17012,0
594,14389,0
597,12342,0
597,8412,0
597,774,0
597,16127,0
597,6057,0
597,7446,0
597,12057,0
598,10306,0
600,16236,0
601,15525,0
601,208,0
601,984,0
601,12166,0
602,16131,0
602,1385,0
603,14613,0
603,6342,0
603,12141,0
603,265,0
603,7488,0
603,10133,0
603,2476,0
604,4307,0
605,13707,0
605,11687,0
607,2556,0
607,14072,0
607,9927,0
607,10618,0
607,2480,0
610,15330,0
610,21,0
610,576,0
610,15911,0
610,4591,0
610,2382,0
610,2484,0
612,11659,0
612,13561,0
612,15164,0
612,11561,0
612,9323,0
612,2486,0
614,2849,0
614,12397,0
614,16061,0
615,7718,0
615,5917,0
615,1493,0
615,3995,0
615,11861,0
615,7356,0
615,15955,0
617,6518,0
618,15923,0
618,864,0
620,10318,0
622,13948,0
622,903,0
622,800,0
622,13840,0
622,14765,0
622,10157,0
622,2498,0
623,2786,0
623,1084,0
623,9585,0
626,14241,0
626,14055,0
627,6449,0
627,4643,0
627,13695,0
627,5015,0
627,4817,0
627,15859,0
627,6181,0
628,16043,0
631,13866,0
631,15811,0
631,2257,0
631,383,0
631,9641,0
631,9283,0
631,2507,0
632,11058,0
632,13768,0
632,2508,0
633,15941,0
635,16006,0
636,13519,0
636,15317,0
637,4615,0
638,15979,0
640,2536,0
641,13966,0
641,15909,0
641,1616,0
641,17000,0
641,15327,0
641,13006,0
641,2515,0
643,6067,0
643,4343,0
643,15984,0
644,8560,0
644,6889,0
645,6565,0
648,14410,0
649,6794,0
651,6470,0
651,6369,0
651,12433,0
651,1031,0
654,7755,0
654,1571,0
655,6577,0
656,14903,0
656,8052,0
657,12670,0
657,12844,0
658,1312,0
659,14349,0
659,12116,0
661,4197,0
661,8168,0
661,1044,0
661,8742,0
661,10885,0
661,10053,0
661,4741,0
662,16192,0
662,12122,0
664,16790,0
664,10300,0
664,13632,0
664,16195,0
664,1126,0
664,2435,0
664,16006,0
665,5412,0
665,13151,0
665,8381,0
665,6585,0
665,8689,0
665,15156,0
665,16655,0
666,12607,0
666,14566,0
666,8414,0
666,6587,0
666,15688,0
666,3970,0
666,2545,0
667,205,0
667,13919,0
667,15618,0
667,16746,0
667,918,0
667,14945,0
667,9880,0
668,4431,0
669,2735,0
670,15123,0
670,15296,0
670,16013,0
673,10381,0
673,4893,0
673,8628,0
673,6790,0
673,6731,0
673,13815,0
673,2554,0
674,2351,0
674,4217,0
674,8426,0
674,6598,0
674,8223,0
674,15953,0
674,9886,0
675,16735,0
675,17081,0
675,17252,0
675,15907,0
675,10587,0
676,4482,0
676,4377,0
676,9900,0
677,4629,0
677,16020,0
678,7876,0
679,2631,0
679,2452,0
679,16022,0
681,4487,0
681,4380,0
681,6204,0
681,5947,0
681,16024,0
683,5920,0
683,7723,0
683,7821,0
683,6012,0
683,4458,0
683,7818,0
683,2564,0
685,163,0
685,15475,0
685,13395,0
685,6280,0
685,17045,0
686,15942,0
686,605,0
686,11614,0
686,9720,0
686,11687,0
686,15644,0
687,8869,0
687,10743,0
687,863,0
687,16218,0
687,14971,0
687,2673,0
687,12149,0
688,15923,0
689,6897,0
689,5104,0
689,12600,0
689,14559,0
689,5076,0
689,16148,0
689,16033,0
690,3836,0
690,1956,0
690,360,0
690,6034,0
690,11861,0
691,14386,0
692,12871,0
692,14266,0
694,870,0
696,873,0
697,11138,0
697,13128,0
697,3869,0
698,12882,0
698,1424,0
698,1528,0
698,12980,0
698,1792,0
698,9650,0
698,5632,0
700,14536,0
700,4144,0
700,14139,0
701,14179,0
701,15937,0
702,15622,0
702,13668,0
702,13556,0
702,15525,0
702,8199,0
702,15651,0
702,7441,0
703,16347,0
703,14397,0
703,77,0
703,1289,0
703,3041,0
704,265,0
704,12514,0
704,7323,0
704,9168,0
704,7874,0
704,6154,0
704,6251,0
706,4583,0
706,6388,0
706,8454,0
706,6627,0
706,11863,0
706,2693,0
706,9922,0
707,2586,0
708,14328,0
708,12384,0
708,8723,0
708,10587,0
708,1361,0
708,14143,0
708,16051,0
709,2878,0
709,989,0
709,2624,0
709,4479,0
709,1167,0
709,12066,0
709,16052,0
710,5172,0
710,16209,0
710,9296,0
710,14830,0
710,4726,0
712,10273,0
713,15021,0
713,3481,0
713,3581,0
713,15129,0
713,3643,0
713,15058,0
713,16056,0
714,1171,0
717,2595,0
718,10418,0
718,8927,0
720,8140,0
721,8483,0
722,12045,0
722,10151,0
722,6573,0
722,8397,0
722,10327,0
722,4697,0
722,16067,0
724,6931,0
724,8775,0
724,1109,0
724,16462,0
724,12503,0
724,1105,0
724,2603,0
726,13840,0
726,6063,0
726,11811,0
726,13726,0
726,7094,0
726,13649,0
726,13760,0
728,16266,0
732,13352,0
733,8715,0
733,10579,0
733,5798,0
733,5617,0
733,15682,0
733,11083,0
733,2612,0
734,11375,0
734,807,0
734,3213,0
734,8003,0
734,17172,0
734,11210,0
734,16081,0
736,13735,0
736,8753,0
736,13768,0
738,14713,0
739,2946,0
739,7957,0
739,7606,0
740,6663,0
741,14720,0
741,15149,0
741,6191,0
741,8008,0
741,14188,0
741,16746,0
741,14335,0
742,8588,0
743,451,0
743,2326,0
743,15668,0
743,13721,0
743,8541,0
743,15598,0
743,2619,0
746,5977,0
746,7780,0
746,7878,0
746,6067,0
746,4519,0
746,12311,0
746,2622,0
747,16730,0
747,3600,0
747,15557,0
747,3853,0
747,1387,0
748,6565,0
748,8389,0
748,923,0
748,16284,0
748,4731,0
748,2519,0
748,2623,0
749,12077,0
749,6500,0
749,10276,0
750,4895,0
750,3059,0
750,6600,0
750,1063,0
750,4724,0
750,16095,0
751,6567,0
751,4762,0
751,12251,0
751,14193,0
751,4934,0
751,6199,0
751,6293,0
752,14229,0
752,5597,0
752,16289,0
752,929,0
752,3096,0
752,2736,0
752,13783,0
754,1068,0
754,16098,0
755,6369,0
755,4559,0
755,12255,0
755,14196,0
755,4937,0
755,6202,0
755,6298,0
758,10463,0
758,4969,0
758,8705,0
758,6863,0
758,16637,0
758,6399,0
761,832,0
763,12296,0
763,12662,0
763,12116,0
765,14189,0
765,9074,0
766,4967,0
766,6767,0
766,2132,0
766,258,0
766,2201,0
766,16219,0
767,1044,0
767,1222,0
768,16400,0
768,2686,0
768,4536,0
768,8438,0
768,10147,0
768,16115,0
770,16309,0
770,16006,0
