10885,11088,10783,32,1000,2,11,1095,1123,0,0,0
10376,10783,10173,33,199,18,17,1129,1144,0,0,0
10783,10478,11088,33,1118,2,10,1131,1158,0,0,0
10478,10478,10274,33,158,4,22,1149,1166,0,0,0
10580,10986,10885,33,1461,15,9,1151,1186,0,0,0
10986,10885,10885,35,751,29,7,1172,1196,0,0,0
10376,10580,11088,35,1509,12,13,1185,1201,0,0,0
10376,11088,10376,35,793,5,14,1189,1236,0,0,0
10834,10834,10630,35,782,15,12,1221,1243,0,0,0
11088,10376,10376,36,1329,4,11,1227,1264,0,0,0
10936,10630,10630,36,105,7,15,1261,1280,0,0,0
10580,10580,10885,36,679,13,10,1271,1286,0,0,0
10478,10986,10681,36,1041,7,32,1300,1312,0,0,0
10580,11088,10986,36,783,12,18,1309,1338,0,0,0
10427,10325,10427,38,106,10,12,1319,1351,0,0,0
10681,10681,10173,38,630,5,49,1332,1382,0,0,0
10173,11088,10885,38,1352,12,9,1359,1396,0,0,0
10529,10427,10936,38,785,30,17,1372,1425,0,0,0
10173,10783,10783,40,837,12,11,1380,1437,0,0,0
10580,10783,10986,40,1597,41,71,1404,1464,0,0,0
10274,10986,10376,40,190,7,9,1406,1477,0,0,0
11037,10630,10732,40,1353,11,9,1424,1483,0,0,0
10529,10223,11037,40,187,6,11,1462,1497,0,0,0
10173,10173,10478,40,787,20,14,1505,1506,0,0,0
10630,10529,10732,41,68,11,10,1521,1523,0,0,0
10783,11088,10681,41,1558,13,8,1535,1527,0,0,0
10274,10274,10580,41,797,42,18,1551,1543,0,0,0
10732,10223,10834,41,1439,31,34,1564,1582,0,0,0
10376,10376,10681,41,830,19,26,1588,1624,0,0,0
10834,10325,10529,44,286,13,20,1591,1633,0,0,0
10325,10732,10223,44,1415,14,7,1609,1651,0,0,0
10630,11037,10325,44,431,12,36,1630,1663,0,0,0
10936,10427,10223,44,863,19,12,1650,1669,0,0,0
10427,10630,10529,44,975,19,28,1691,1692,0,0,0
10223,11037,11037,45,901,21,30,1696,1704,0,0,0
10223,10936,10325,45,113,10,20,1717,1724,0,0,0
10173,10783,10986,45,1685,10,22,0,0,0,0,0
10783,10580,10681,48,370,8,16,0,0,0,0,0
10580,10173,10580,48,118,5,9,0,0,0,0,0
11037,10529,10427,48,1082,23,9,0,0,0,0,0
10885,10783,10885,48,1542,28,14,0,0,0,0,0
10376,10274,10274,48,1228,3,10,0,0,0,0,0
10630,10834,10223,49,371,14,7,0,0,0,0,0
10529,10834,10630,49,239,9,16,0,0,0,0,0
10478,10173,10173,49,775,6,22,0,0,0,0,0
11037,11037,10223,49,1017,6,16,0,0,0,0,0
10274,10885,10173,53,20,21,31,0,0,0,0,0
10986,10783,10580,53,1568,15,8,0,0,0,0,0
10376,10885,10986,53,614,14,7,0,0,0,0,0
10376,10986,10274,56,1621,21,15,0,0,0,0,0
10173,10580,10986,56,1241,29,16,0,0,0,0,0
11088,10478,10681,56,1062,8,9,0,0,0,0,0
10936,10936,10732,56,1024,7,31,0,0,0,0,0
10580,10478,10783,59,1130,21,24,0,0,0,0,0
10478,11088,10376,59,1677,18,21,0,0,0,0,0
10732,10630,10529,59,1170,25,7,0,0,0,0,0
10427,10427,10529,59,96,7,17,0,0,0,0,0
10223,10427,10630,59,1640,3,16,0,0,0,0,0
10681,10783,10274,60,1237,8,8,0,0,0,0,0
10173,10986,10173,60,487,10,7,0,0,0,0,0
10681,11088,10986,60,734,5,19,0,0,0,0,0
10529,10732,10834,60,1491,9,7,0,0,0,0,0
10173,10681,10885,60,1641,21,22,0,0,0,0,0
10783,10274,10173,62,251,22,5,0,0,0,0,0
10580,10681,11088,62,1326,9,10,0,0,0,0,0
10274,11088,10274,63,1626,20,24,0,0,0,0,0
10681,10580,10986,63,643,18,27,0,0,0,0,0
10173,10885,10376,63,1176,7,11,0,0,0,0,0
10630,10223,10630,63,1244,8,18,0,0,0,0,0
10325,11037,10936,64,697,9,12,0,0,0,0,0
10783,10986,10783,64,138,16,22,0,0,0,0,0
10274,10376,10681,64,482,7,14,0,0,0,0,0
10732,10936,10936,64,811,9,20,0,0,0,0,0
10986,10478,10274,68,1439,6,14,0,0,0,0,0
10986,10986,10986,68,1206,10,15,0,0,0,0,0
10834,10427,10427,69,415,17,17,0,0,0,0,0
10325,10630,10936,69,191,7,31,0,0,0,0,0
11088,11088,11088,69,939,20,10,0,0,0,0,0
10427,10732,10223,69,291,16,21,0,0,0,0,0
10223,10630,10223,69,471,4,40,0,0,0,0,0
10325,10834,11037,69,1034,5,47,0,0,0,0,0
11088,10885,10376,70,590,3,40,0,0,0,0,0
10783,10885,10580,70,1344,3,35,0,0,0,0,0
11037,10223,10529,70,329,9,33,0,0,0,0,0
10885,10885,10580,70,1110,5,26,0,0,0,0,0
10376,10173,10376,70,1075,14,26,0,0,0,0,0
10630,10936,10529,70,819,25,11,0,0,0,0,0
10478,10274,10885,73,147,7,12,0,0,0,0,0
11037,10427,10834,73,173,8,11,0,0,0,0,0
10986,10681,10681,73,1000,15,44,0,0,0,0,0
11088,10580,10580,73,820,4,17,0,0,0,0,0
10478,10478,10986,76,788,23,13,0,0,0,0,0
10936,10834,10427,76,375,9,32,0,0,0,0,0
10580,10376,10681,76,1082,8,12,0,0,0,0,0
10885,10986,10376,76,1042,2,6,0,0,0,0,0
10223,10529,10936,79,630,24,34,0,0,0,0,0
10681,10885,10783,79,1613,9,21,0,0,0,0,0
10529,10630,10732,79,1276,6,12,0,0,0,0,0
10325,10223,10630,79,310,9,8,0,0,0,0,0
10783,10173,10478,79,35,16,13,0,0,0,0,0
10580,11088,10274,79,563,6,39,0,0,0,0,0
10274,10681,11088,79,600,12,25,0,0,0,0,0
10885,10274,10173,82,551,10,33,0,0,0,0,0
10376,10681,10478,82,1574,15,39,0,0,0,0,0
10173,11088,10986,82,156,6,18,0,0,0,0,0
10681,10986,10173,82,554,10,8,0,0,0,0,0
10173,10783,10274,82,476,28,18,0,0,0,0,0
10274,10478,10376,84,1089,15,29,0,0,0,0,0
10732,10834,10630,84,632,7,16,0,0,0,0,0
10986,10376,10376,84,1436,16,13,0,0,0,0,0
10834,10529,10732,84,805,30,15,0,0,0,0,0
10325,10529,10834,84,875,12,20,0,0,0,0,0
10580,10885,10173,84,1499,11,15,0,0,0,0,0
10478,10681,10580,86,581,6,10,0,0,0,0,0
10427,10834,10325,86,1115,9,11,0,0,0,0,0
10986,11088,10173,86,822,15,10,0,0,0,0,0
10529,10325,10223,86,1140,42,41,0,0,0,0,0
11088,10986,10478,86,834,8,29,0,0,0,0,0
10936,10427,10936,92,951,5,18,0,0,0,0,0
11037,10325,10630,92,202,22,15,0,0,0,0,0
10427,10630,11037,92,450,7,18,0,0,0,0,0
10885,10580,10681,92,1199,10,26,0,0,0,0,0
10681,10478,10478,92,347,16,26,0,0,0,0,0
10376,10478,10478,93,1178,19,29,0,0,0,0,0
10173,10478,10580,94,802,14,16,0,0,0,0,0
10630,10630,10427,95,246,14,23,0,0,0,0,0
10529,11037,10834,95,997,5,15,0,0,0,0,0
10478,10783,10783,95,285,6,9,0,0,0,0,0
10936,10529,11037,95,888,5,20,0,0,0,0,0
10732,10529,10325,96,729,20,13,0,0,0,0,0
10732,11037,11037,96,1485,10,25,0,0,0,0,0
11088,10681,10885,96,1152,2,30,0,0,0,0,0
10478,10173,11088,96,1655,12,44,0,0,0,0,0
10936,10325,10529,98,1169,20,32,0,0,0,0,0
10580,10274,10580,98,1488,14,25,0,0,0,0,0
10274,10885,10885,98,168,18,12,0,0,0,0,0
10223,10223,10834,98,694,6,15,0,0,0,0,0
10681,10173,10885,102,488,19,45,0,0,0,0,0
10834,10936,10427,102,1473,1,10,0,0,0,0,0
10529,10936,10630,102,866,10,9,0,0,0,0,0
10783,10478,10376,102,1626,24,12,0,0,0,0,0
10274,10783,10986,103,520,11,36,0,0,0,0,0
10376,10580,10173,103,1388,10,19,0,0,0,0,0
10681,11088,10478,103,1068,11,10,0,0,0,0,0
10173,10681,10173,104,660,6,9,0,0,0,0,0
10783,10274,11088,104,1641,9,8,0,0,0,0,0
10274,11088,10986,104,1027,17,55,0,0,0,0,0
11037,10732,10325,104,60,11,13,0,0,0,0,0
10274,10580,10478,104,1237,7,22,0,0,0,0,0
10732,10732,10732,104,628,9,27,0,0,0,0,0
10986,10274,10478,105,1211,12,20,0,0,0,0,0
10834,10630,10630,105,288,4,16,0,0,0,0,0
10325,10427,10732,105,852,5,26,0,0,0,0,0
10580,10783,10478,106,1352,3,32,0,0,0,0,0
10427,10936,10834,106,782,12,22,0,0,0,0,0
10885,10478,11088,108,404,16,13,0,0,0,0,0
10986,10986,10885,108,1384,14,20,0,0,0,0,0
10529,10223,10529,108,473,2,39,0,0,0,0,0
11088,11088,10173,108,1072,6,15,0,0,0,0,0
11037,10834,10732,110,795,6,23,0,0,0,0,0
10885,10681,10376,112,465,28,11,0,0,0,0,0
10427,11037,10223,112,904,10,8,0,0,0,0,0
10173,10376,10885,112,817,21,16,0,0,0,0,0
10630,10732,10732,112,1069,20,32,0,0,0,0,0
10478,10885,10681,112,900,9,40,0,0,0,0,0
11037,10223,10630,112,639,20,41,0,0,0,0,0
10732,10427,10427,113,1563,3,13,0,0,0,0,0
10223,11037,10325,113,536,10,85,0,0,0,0,0
10223,10936,11037,113,901,32,18,0,0,0,0,0
10325,10936,10223,113,25,21,12,0,0,0,0,0
11088,10783,10783,117,895,15,6,0,0,0,0,0
10936,10223,10223,117,361,3,7,0,0,0,0,0
10223,10325,10325,117,1346,6,47,0,0,0,0,0
10681,10274,10580,117,863,4,14,0,0,0,0,0
10834,11037,10529,118,566,18,19,0,0,0,0,0
10783,10376,10681,118,1550,26,14,0,0,0,0,0
10427,10529,10529,118,816,21,13,0,0,0,0,0
10376,10885,10274,118,1303,20,17,0,0,0,0,0
10376,10986,10986,121,310,13,39,0,0,0,0,0
10478,10376,10173,121,1060,9,7,0,0,0,0,0
10478,11088,11088,121,1148,7,30,0,0,0,0,0
10274,10681,10173,121,1725,22,28,0,0,0,0,0
10885,10274,10885,131,1672,20,11,0,0,0,0,0
10986,10173,10580,135,883,7,10,0,0,0,0,0
10376,10681,10986,135,1239,11,26,0,0,0,0,0
10834,10732,10936,135,658,12,28,0,0,0,0,0
10630,10325,10427,137,1357,25,8,0,0,0,0,0
10325,10325,10630,137,1048,9,21,0,0,0,0,0
10936,10732,10732,137,1430,7,28,0,0,0,0,0
10580,10681,10376,137,883,16,11,0,0,0,0,0
10427,10223,10936,138,1025,8,13,0,0,0,0,0
10885,10173,10986,138,274,18,13,0,0,0,0,0
10681,10580,10274,138,1053,16,29,0,0,0,0,0
10529,10529,10427,138,697,10,30,0,0,0,0,0
10885,10478,10986,139,329,3,9,0,0,0,0,0
10783,10986,11088,139,458,31,9,0,0,0,0,0
11037,10936,10834,139,1644,26,23,0,0,0,0,0
10885,10376,10478,139,767,35,15,0,0,0,0,0
10223,10732,10834,139,221,2,93,0,0,0,0,0
10173,10274,10783,140,231,14,21,0,0,0,0,0
10630,10427,10630,147,173,10,35,0,0,0,0,0
10936,11037,10732,147,1413,19,52,0,0,0,0,0
10783,10783,10376,147,1100,6,10,0,0,0,0,0
10478,10580,10580,147,374,9,14,0,0,0,0,0
11037,10325,10529,148,293,3,39,0,0,0,0,0
10274,10173,10681,148,1197,6,32,0,0,0,0,0
10732,10325,10529,148,894,15,9,0,0,0,0,0
10325,10834,10529,149,73,15,24,0,0,0,0,0
11088,10885,11088,149,952,10,80,0,0,0,0,0
10936,10529,10325,149,1709,15,14,0,0,0,0,0
10732,10529,10834,149,147,5,14,0,0,0,0,0
10732,11037,10936,149,1069,23,28,0,0,0,0,0
10986,10580,10274,151,923,21,15,0,0,0,0,0
10223,10834,10223,151,502,26,16,0,0,0,0,0
10681,10376,10681,151,854,39,8,0,0,0,0,0
10783,10681,10580,151,1112,13,43,0,0,0,0,0
10885,11088,10580,156,554,20,23,0,0,0,0,0
10376,10783,10783,156,1530,18,37,0,0,0,0,0
10478,10478,10478,156,592,13,24,0,0,0,0,0
10580,10986,10681,156,1574,25,14,0,0,0,0,0
10274,10783,10274,158,1461,19,18,0,0,0,0,0
10986,10885,10681,158,707,13,7,0,0,0,0,0
10376,11088,10173,158,1118,13,21,0,0,0,0,0
10834,10834,10834,159,1164,2,35,0,0,0,0,0
10936,10630,10834,159,203,8,7,0,0,0,0,0
10580,10580,10681,159,451,26,7,0,0,0,0,0
10478,10986,10885,159,989,4,17,0,0,0,0,0
10427,10325,10630,159,569,11,32,0,0,0,0,0
10986,10274,10580,159,906,12,12,0,0,0,0,0
10681,10681,10376,160,868,22,18,0,0,0,0,0
10173,11088,10274,160,1120,15,10,0,0,0,0,0
10681,10986,11088,161,631,2,12,0,0,0,0,0
10529,10427,10732,161,1157,8,26,0,0,0,0,0
11088,10173,10885,161,1194,21,23,0,0,0,0,0
10274,10986,10173,161,675,10,9,0,0,0,0,0
11037,10630,10936,161,1222,16,29,0,0,0,0,0
10274,10478,11088,161,646,9,26,0,0,0,0,0
10885,10478,10173,161,1121,10,14,0,0,0,0,0
10173,10173,10274,162,1231,10,9,0,0,0,0,0
10630,10529,10936,162,481,8,59,0,0,0,0,0
10783,11088,10478,162,1607,11,29,0,0,0,0,0
11037,10834,10427,162,566,44,26,0,0,0,0,0
10274,10274,10783,162,1122,2,24,0,0,0,0,0
10732,10223,10630,164,1368,9,11,0,0,0,0,0
10986,11088,11088,164,1480,9,12,0,0,0,0,0
10376,10376,10478,164,1125,5,8,0,0,0,0,0
10325,10732,10427,168,311,10,11,0,0,0,0,0
10630,11037,10529,168,1278,11,31,0,0,0,0,0
11088,10986,10986,168,1208,21,7,0,0,0,0,0
10732,10427,10732,168,1169,7,26,0,0,0,0,0
10427,10630,10325,168,916,21,11,0,0,0,0,0
10223,10936,10529,173,417,17,34,0,0,0,0,0
10783,10580,10885,173,1400,3,11,0,0,0,0,0
10580,10173,10376,173,374,8,51,0,0,0,0,0
10885,10783,10681,173,1121,6,25,0,0,0,0,0
10376,10274,10885,173,1387,15,18,0,0,0,0,0
10529,10834,10427,173,964,12,14,0,0,0,0,0
10478,10173,10376,176,610,14,7,0,0,0,0,0
10936,10325,11037,176,1363,21,23,0,0,0,0,0
11037,11037,10427,176,654,24,7,0,0,0,0,0
10986,10783,10783,176,1120,17,16,0,0,0,0,0
10376,10986,10478,176,1365,15,40,0,0,0,0,0
10173,10580,10783,179,814,20,8,0,0,0,0,0
10478,10376,11088,179,1573,6,43,0,0,0,0,0
10936,10936,10936,179,242,10,40,0,0,0,0,0
10580,10478,10580,179,56,6,22,0,0,0,0,0
10478,11088,10173,179,889,10,9,0,0,0,0,0
10732,10630,10325,179,925,3,11,0,0,0,0,0
10427,10427,10732,181,1657,11,11,0,0,0,0,0
10986,10173,10478,181,244,6,14,0,0,0,0,0
10223,10427,10427,181,1206,22,7,0,0,0,0,0
10681,10783,10478,181,1585,13,10,0,0,0,0,0
10173,10986,10783,185,1037,11,16,0,0,0,0,0
10529,10732,10630,186,1135,17,32,0,0,0,0,0
10173,10681,11088,186,216,9,8,0,0,0,0,0
11088,10274,10580,186,1177,19,18,0,0,0,0,0
10274,11088,10478,186,102,12,25,0,0,0,0,0
11037,10732,11037,186,1502,16,10,0,0,0,0,0
10274,10580,10986,186,934,4,12,0,0,0,0,0
10885,10173,10274,187,1326,18,25,0,0,0,0,0
10681,10580,10783,187,572,9,21,0,0,0,0,0
10173,10885,10173,187,837,5,11,0,0,0,0,0
10630,10223,10834,187,1597,19,34,0,0,0,0,0
10325,11037,10732,187,62,11,20,0,0,0,0,0
10783,10986,10173,187,1147,30,24,0,0,0,0,0
11037,10936,10325,190,837,6,23,0,0,0,0,0
10274,10376,10885,191,291,14,13,0,0,0,0,0
10732,10936,10732,191,439,10,11,0,0,0,0,0
10325,10630,10732,191,415,17,8,0,0,0,0,0
10732,10325,10630,195,1048,17,6,0,0,0,0,0
10427,10732,10427,199,520,3,32,0,0,0,0,0
10885,10681,11088,199,1461,3,27,0,0,0,0,0
10223,10630,10427,199,1340,4,27,0,0,0,0,0
10834,10223,10936,199,103,19,7,0,0,0,0,0
11088,10885,10173,199,948,7,8,0,0,0,0,0
10783,10885,10783,203,569,4,16,0,0,0,0,0
10885,10885,10783,203,428,15,13,0,0,0,0,0
10376,10173,10580,203,1581,11,12,0,0,0,0,0
11088,10681,11088,203,1164,9,11,0,0,0,0,0
10478,10274,10681,205,231,4,10,0,0,0,0,0
11037,10427,10630,216,102,15,20,0,0,0,0,0
10986,10681,10885,216,1244,8,27,0,0,0,0,0
10223,10325,11037,216,866,11,17,0,0,0,0,0
10834,11037,11037,216,1135,5,34,0,0,0,0,0
10936,10834,10223,216,514,6,35,0,0,0,0,0
10580,10376,10885,218,321,47,19,0,0,0,0,0
10885,10986,10580,218,1072,3,13,0,0,0,0,0
10986,10885,10376,218,716,12,9,0,0,0,0,0
10223,10529,10325,218,1215,19,37,0,0,0,0,0
10681,10885,10580,219,25,14,9,0,0,0,0,0
10529,10630,10936,219,26,22,44,0,0,0,0,0
11088,10376,10681,219,771,4,26,0,0,0,0,0
10325,10223,10427,219,1284,33,23,0,0,0,0,0
10580,11088,10478,219,1180,21,6,0,0,0,0,0
10681,10681,10681,221,329,2,7,0,0,0,0,0
10376,10681,10274,221,70,11,26,0,0,0,0,0
10681,10986,10783,224,975,5,14,0,0,0,0,0
10173,10783,10478,230,148,13,16,0,0,0,0,0
10274,10986,11088,231,62,16,8,0,0,0,0,0
11037,10630,10223,231,1147,5,23,0,0,0,0,0
10274,10478,10173,231,187,5,8,0,0,0,0,0
10732,10834,10834,231,1326,18,36,0,0,0,0,0
10325,10529,10630,231,1021,4,14,0,0,0,0,0
10478,10681,10376,238,199,14,15,0,0,0,0,0
10732,10223,10529,239,1323,2,8,0,0,0,0,0
10427,10834,10529,239,1639,16,19,0,0,0,0,0
10885,10376,10986,239,305,11,13,0,0,0,0,0
10986,11088,10376,239,838,18,19,0,0,0,0,0
10834,10325,10630,239,952,14,11,0,0,0,0,0
11088,10986,10274,239,989,14,8,0,0,0,0,0
10783,10783,11088,241,1148,9,7,0,0,0,0,0
10936,10427,10732,243,771,24,19,0,0,0,0,0
10427,10630,10834,249,1447,15,10,0,0,0,0,0
10885,10580,10885,251,1705,11,24,0,0,0,0,0
10681,10478,10274,251,948,9,11,0,0,0,0,0
10376,10478,10681,251,1690,41,30,0,0,0,0,0
10173,10478,10376,251,1638,4,52,0,0,0,0,0
10529,11037,10223,253,666,2,33,0,0,0,0,0
11088,10783,10986,253,319,25,25,0,0,0,0,0
10478,10783,10580,253,852,11,30,0,0,0,0,0
11037,10529,10936,253,32,3,9,0,0,0,0,0
10986,10580,10986,253,822,21,32,0,0,0,0,0
10630,10834,10936,253,1004,10,27,0,0,0,0,0
10936,10325,10325,261,70,10,10,0,0,0,0,0
10580,10274,10783,265,1303,9,7,0,0,0,0,0
10274,10885,10681,266,1346,11,14,0,0,0,0,0
10986,10783,10274,268,98,12,15,0,0,0,0,0
10223,10223,10223,271,62,21,12,0,0,0,0,0
10681,10173,10681,276,1357,7,39,0,0,0,0,0
10834,10936,10223,276,1048,41,13,0,0,0,0,0
10529,10936,10834,276,137,6,33,0,0,0,0,0
11088,10478,10376,280,866,4,19,0,0,0,0,0
10681,10783,10580,281,239,22,7,0,0,0,0,0
10376,10580,10376,283,121,25,19,0,0,0,0,0
10681,11088,10681,286,817,17,22,0,0,0,0,0
10376,11088,11088,286,863,9,35,0,0,0,0,0
10173,10681,10376,286,117,27,10,0,0,0,0,0
10783,10274,10885,286,895,4,24,0,0,0,0,0
10478,10986,10986,288,573,10,71,0,0,0,0,0
10274,10580,10274,288,360,10,12,0,0,0,0,0
10732,10732,10936,288,1334,12,25,0,0,0,0,0
10325,10427,10936,288,386,11,14,0,0,0,0,0
11037,10936,11037,288,1211,4,24,0,0,0,0,0
10732,10936,10427,288,1039,6,11,0,0,0,0,0
10427,10936,10630,289,1146,42,10,0,0,0,0,0
10986,10478,10580,289,1700,18,8,0,0,0,0,0
10986,10986,10681,289,822,5,51,0,0,0,0,0
10834,10427,10732,290,1303,2,13,0,0,0,0,0
10173,10173,10986,291,219,7,14,0,0,0,0,0
11088,11088,10376,291,439,5,12,0,0,0,0,0
10783,11088,10986,291,1422,18,17,0,0,0,0,0
10274,10274,11088,291,771,11,31,0,0,0,0,0
10427,10732,10732,291,442,31,15,0,0,0,0,0
10885,10681,10173,291,1043,14,37,0,0,0,0,0
10427,11037,10834,296,1531,5,15,0,0,0,0,0
10173,10376,10274,300,1041,14,46,0,0,0,0,0
11088,10885,10885,304,788,19,37,0,0,0,0,0
10478,10885,10885,310,35,10,26,0,0,0,0,0
11037,10223,10834,310,1003,12,11,0,0,0,0,0
10223,11037,10529,310,1725,19,8,0,0,0,0,0
10630,10936,10630,310,793,10,18,0,0,0,0,0
10936,10223,10427,310,1613,9,18,0,0,0,0,0
10580,10173,11088,310,1276,12,8,0,0,0,0,0
10986,10681,10173,312,151,23,20,0,0,0,0,0
10223,10325,10936,314,1242,7,44,0,0,0,0,0
10681,10274,10783,314,712,25,9,0,0,0,0,0
10834,11037,10325,317,643,10,19,0,0,0,0,0
11088,10580,10478,317,1287,8,26,0,0,0,0,0
10427,10529,10325,319,1000,14,17,0,0,0,0,0
10681,10885,10478,319,32,9,12,0,0,0,0,0
10376,10885,10478,321,1471,13,15,0,0,0,0,0
10834,10834,11037,321,716,22,13,0,0,0,0,0
10783,10173,10580,321,981,3,6,0,0,0,0,0
10936,10936,11037,321,11,10,17,0,0,0,0,0
10274,10681,10376,321,1139,23,12,0,0,0,0,0
10732,10630,11037,321,1403,17,11,0,0,0,0,0
10885,10274,10681,321,1292,24,93,0,0,0,0,0
10376,10681,10783,323,635,19,12,0,0,0,0,0
10630,10325,10223,325,253,32,31,0,0,0,0,0
10325,10325,10834,325,783,9,8,0,0,0,0,0
10936,10732,10529,325,590,9,7,0,0,0,0,0
10732,10834,10325,325,852,11,10,0,0,0,0,0
10427,10223,10732,327,1696,2,33,0,0,0,0,0
10986,10376,10885,329,1110,29,18,0,0,0,0,0
10834,10529,10427,329,1474,25,13,0,0,0,0,0
10173,10885,11088,329,1576,24,18,0,0,0,0,0
10580,10885,10885,329,767,7,73,0,0,0,0,0
10274,10376,10986,329,499,31,7,0,0,0,0,0
10427,10834,10630,329,1344,22,29,0,0,0,0,0
10885,10376,10274,329,1081,9,12,0,0,0,0,0
10223,10732,10630,334,1307,5,12,0,0,0,0,0
10529,10325,10936,335,669,15,13,0,0,0,0,0
10173,10274,10173,336,854,9,35,0,0,0,0,0
10936,11037,10936,336,218,7,11,0,0,0,0,0
11088,10986,10783,338,404,13,19,0,0,0,0,0
10783,10783,10173,341,1314,30,29,0,0,0,0,0
10478,10580,10783,342,607,14,23,0,0,0,0,0
11037,10325,10325,343,160,17,28,0,0,0,0,0
10274,10173,10478,348,876,6,18,0,0,0,0,0
10630,10630,10732,350,1579,6,18,0,0,0,0,0
11088,10173,11088,350,1,2,10,0,0,0,0,0
10783,10580,11088,350,1324,9,8,0,0,0,0,0
10936,10529,10529,351,449,22,9,0,0,0,0,0
10732,10529,10630,353,1560,7,8,0,0,0,0,0
10885,10885,11088,353,1365,15,17,0,0,0,0,0
10732,11037,10732,354,33,2,45,0,0,0,0,0
10223,10834,10834,355,168,12,12,0,0,0,0,0
10681,10376,10885,355,889,12,7,0,0,0,0,0
11088,10681,10173,356,1656,16,52,0,0,0,0,0
10986,10376,10580,356,1517,4,18,0,0,0,0,0
10885,11088,10376,356,1329,23,11,0,0,0,0,0
10986,10783,10986,357,1106,14,14,0,0,0,0,0
10681,10173,10376,358,960,11,34,0,0,0,0,0
10376,10783,10580,359,593,21,31,0,0,0,0,0
10834,10936,10936,360,386,13,36,0,0,0,0,0
11088,10478,11088,360,161,7,15,0,0,0,0,0
10783,10478,10681,361,288,6,10,0,0,0,0,0
10580,10986,10478,361,852,14,20,0,0,0,0,0
10274,10783,10478,361,895,3,14,0,0,0,0,0
10223,10529,11037,362,1020,16,11,0,0,0,0,0
10376,10580,10681,363,1216,6,28,0,0,0,0,0
10376,11088,10783,363,540,8,22,0,0,0,0,0
