5306.677773,5306.677773,5464.301865,48,370,2,18,
5543.113911,5280.407091,5595.655275,48,118,6,10,
5359.219137,5359.219137,5516.843229,48,1082,2,4,
5595.655275,5332.948455,5438.031183,48,1049,7,9,
5332.948455,5543.113911,5280.407091,48,1228,16,6,
5490.572547,5700.738003,5332.948455,49,1119,3,16,
5648.196639,5385.489819,5280.407091,49,371,4,10,
5385.489819,5490.572547,5438.031183,49,281,3,15,
5280.407091,5700.738003,5700.738003,49,775,13,25,
5280.407091,5648.196639,5332.948455,49,1017,8,4,
5254.136409,5569.384593,5674.467321,50,1721,4,15,
5569.384593,5464.301865,5516.843229,50,964,5,8,
5464.301865,5254.136409,5464.301865,50,696,4,5,
5700.738003,5438.031183,5385.489819,50,173,10,5,
5621.925957,5569.384593,5621.925957,50,417,3,5,
5359.219137,5306.677773,5306.677773,50,280,6,15,
5490.572547,5595.655275,5280.407091,50,1018,4,4,
5438.031183,5595.655275,5490.572547,51,453,6,3,
5411.760501,5254.136409,5254.136409,51,1203,2,6,
5700.738003,5700.738003,5280.407091,51,315,11,7,
5306.677773,5621.925957,5254.136409,51,847,12,3,
5674.467321,5569.384593,5464.301865,51,418,5,11,
5359.219137,5621.925957,5674.467321,51,1249,5,4,
5359.219137,5674.467321,5306.677773,51,797,4,6,
5254.136409,5464.301865,5674.467321,53,20,7,6,
5727.008685,5411.760501,5516.843229,53,1568,21,11,
5648.196639,5648.196639,5543.113911,53,614,3,14,
5464.301865,5411.760501,5569.384593,53,799,1,8,
5411.760501,5727.008685,5359.219137,56,1252,2,7,
5543.113911,5490.572547,5438.031183,56,859,1,10,
5385.489819,5385.489819,5438.031183,56,1621,1,6,
5280.407091,5385.489819,5490.572547,56,1241,9,3,
5516.843229,5569.384593,5306.677773,56,1062,5,6,
5254.136409,5674.467321,5254.136409,56,1024,6,5,
5516.843229,5727.008685,5674.467321,57,524,3,23,
5438.031183,5543.113911,5595.655275,58,535,6,14,
5254.136409,5516.843229,5621.925957,58,846,3,7,
5569.384593,5306.677773,5254.136409,58,1238,6,6,
5464.301865,5516.843229,5727.008685,59,1677,6,5,
5306.677773,5727.008685,5306.677773,59,1718,14,19,
5516.843229,5464.301865,5674.467321,59,1170,5,6,
5254.136409,5621.925957,5359.219137,59,96,4,6,
5490.572547,5280.407091,5490.572547,59,1640,8,11,
5332.948455,5700.738003,5648.196639,61,1359,5,9,
5569.384593,5674.467321,5569.384593,61,706,2,6,
5306.677773,5359.219137,5516.843229,61,1241,4,5,
5543.113911,5648.196639,5648.196639,63,1626,8,5,
5674.467321,5411.760501,5306.677773,63,643,9,14,
5674.467321,5674.467321,5674.467321,63,214,5,6,
5595.655275,5385.489819,5385.489819,63,1176,4,4,
5332.948455,5490.572547,5648.196639,63,1587,1,6,
5727.008685,5727.008685,5727.008685,63,1287,1,9,
5385.489819,5543.113911,5280.407091,63,1244,6,8,
5280.407091,5490.572547,5280.407091,69,1395,6,7,
5332.948455,5595.655275,5700.738003,69,471,2,6,
5727.008685,5621.925957,5359.219137,69,1034,7,4,
5569.384593,5621.925957,5464.301865,70,590,1,3,
5700.738003,5280.407091,5438.031183,70,1344,4,18,
5621.925957,5621.925957,5464.301865,70,1081,11,7,
5359.219137,5254.136409,5359.219137,70,329,7,5,
5490.572547,5648.196639,5438.031183,70,1110,4,11,
5411.760501,5306.677773,5621.925957,70,1075,11,8,
5700.738003,5385.489819,5595.655275,70,819,2,5,
5674.467321,5516.843229,5516.843229,73,50,6,8,
5727.008685,5464.301865,5464.301865,73,796,1,17,
5411.760501,5411.760501,5674.467321,73,147,6,19,
5648.196639,5595.655275,5385.489819,73,1109,7,11,
5464.301865,5359.219137,5516.843229,73,173,2,5,
5621.925957,5674.467321,5359.219137,73,1000,5,4,
5280.407091,5438.031183,5648.196639,73,820,1,7,
5516.843229,5621.925957,5569.384593,76,1550,4,11,
5438.031183,5490.572547,5543.113911,76,788,7,6,
5332.948455,5280.407091,5490.572547,76,1082,7,14,
5569.384593,5254.136409,5411.760501,76,1042,5,7,
5464.301865,5727.008685,5306.677773,86,154,2,7,
5306.677773,5516.843229,5727.008685,86,1115,2,20,
5621.925957,5306.677773,5254.136409,86,822,2,8,
5359.219137,5516.843229,5411.760501,86,1140,7,23,
5254.136409,5727.008685,5674.467321,86,834,6,44,
5516.843229,5674.467321,5254.136409,87,18,7,7,
5254.136409,5569.384593,5306.677773,87,762,1,10,
5306.677773,5411.760501,5359.219137,87,1504,8,15,
5543.113911,5595.655275,5490.572547,89,1303,14,8,
5674.467321,5359.219137,5359.219137,89,118,3,10,
5595.655275,5438.031183,5543.113911,89,1042,5,23,
5332.948455,5438.031183,5595.655275,89,566,1,29,
5464.301865,5621.925957,5254.136409,89,1228,3,7,
5411.760501,5516.843229,5464.301865,93,252,5,11,
5385.489819,5595.655275,5332.948455,93,1213,2,5,
5674.467321,5727.008685,5254.136409,93,1178,5,4,
5438.031183,5332.948455,5280.407091,93,217,5,12,
5727.008685,5674.467321,5411.760501,93,136,5,30,
5648.196639,5385.489819,5648.196639,93,542,3,10,
5700.738003,5332.948455,5490.572547,94,874,3,22,
5385.489819,5490.572547,5700.738003,94,1405,2,4,
5621.925957,5464.301865,5516.843229,94,1293,2,6,
5516.843229,5411.760501,5411.760501,94,1202,8,8,
5359.219137,5411.760501,5411.760501,94,271,4,10,
5254.136409,5411.760501,5464.301865,94,802,6,4,
5490.572547,5490.572547,5385.489819,94,1061,4,8,
5438.031183,5700.738003,5595.655275,96,729,7,4,
5411.760501,5569.384593,5569.384593,96,1485,1,8,
5648.196639,5438.031183,5700.738003,96,1655,3,30,
5543.113911,5438.031183,5332.948455,96,844,8,7,
5543.113911,5700.738003,5700.738003,97,1224,2,7,
5727.008685,5516.843229,5621.925957,97,474,1,7,
5411.760501,5254.136409,5727.008685,97,1642,8,18,
5648.196639,5332.948455,5438.031183,97,1159,4,12,
5464.301865,5306.677773,5464.301865,102,488,2,4,
5306.677773,5621.925957,5621.925957,102,1473,5,9,
5280.407091,5280.407091,5595.655275,102,866,7,5,
5516.843229,5254.136409,5621.925957,102,1626,2,5,
5595.655275,5648.196639,5385.489819,102,1548,4,25,
5438.031183,5648.196639,5490.572547,102,501,4,10,
5569.384593,5411.760501,5359.219137,102,1067,8,4,
5306.677773,5569.384593,5674.467321,105,1211,5,7,
5359.219137,5464.301865,5254.136409,105,250,10,8,
5516.843229,5727.008685,5411.760501,105,288,5,11,
5254.136409,5516.843229,5254.136409,105,1254,9,4,
5569.384593,5306.677773,5727.008685,105,573,3,10,
5306.677773,5727.008685,5674.467321,105,1421,5,6,
5700.738003,5543.113911,5332.948455,105,852,3,5,
5306.677773,5464.301865,5411.760501,106,1352,2,10,
5543.113911,5543.113911,5543.113911,106,1544,6,8,
5674.467321,5306.677773,5411.760501,106,853,2,9,
5595.655275,5490.572547,5490.572547,108,404,2,9,
5332.948455,5385.489819,5543.113911,108,1384,2,8,
5464.301865,5569.384593,5411.760501,108,1191,8,14,
5385.489819,5648.196639,5595.655275,108,229,4,11,
5621.925957,5411.760501,5727.008685,108,473,5,14,
5674.467321,5674.467321,5621.925957,108,338,6,9,
5438.031183,5280.407091,5438.031183,108,1072,2,6,
5727.008685,5727.008685,5254.136409,112,465,3,8,
5700.738003,5595.655275,5543.113911,112,1004,7,3,
5621.925957,5516.843229,5359.219137,112,904,4,6,
5385.489819,5700.738003,5280.407091,112,817,9,6,
5254.136409,5359.219137,5621.925957,112,900,5,9,
5490.572547,5543.113911,5543.113911,112,639,6,6,
5411.760501,5621.925957,5516.843229,114,1266,7,7,
5700.738003,5280.407091,5490.572547,114,1077,14,8,
5543.113911,5385.489819,5385.489819,117,895,3,8,
5280.407091,5700.738003,5332.948455,117,361,6,8,
5280.407091,5648.196639,5700.738003,117,1346,7,4,
5332.948455,5648.196639,5280.407091,117,591,8,2,
5727.008685,5569.384593,5569.384593,117,725,2,7,
5648.196639,5280.407091,5280.407091,117,863,4,6,
5280.407091,5332.948455,5332.948455,118,1049,1,6,
5516.843229,5306.677773,5464.301865,118,566,3,13,
5595.655275,5700.738003,5438.031183,118,1550,2,4,
5569.384593,5359.219137,5516.843229,118,816,6,20,
5385.489819,5438.031183,5438.031183,118,1303,3,6,
5359.219137,5621.925957,5306.677773,120,40,10,11,
5359.219137,5674.467321,5674.467321,120,1150,3,12,
5411.760501,5359.219137,5254.136409,120,1084,5,5,
5411.760501,5727.008685,5727.008685,121,310,5,5,
5306.677773,5516.843229,5254.136409,121,1060,9,10,
5621.925957,5306.677773,5621.925957,121,188,3,10,
5674.467321,5254.136409,5464.301865,121,1148,1,8,
5359.219137,5516.843229,5674.467321,121,826,3,14,
5595.655275,5543.113911,5648.196639,121,867,3,6,
5490.572547,5332.948455,5385.489819,122,1661,3,7,
5332.948455,5332.948455,5490.572547,123,752,4,6,
5648.196639,5543.113911,5543.113911,123,1511,3,6,
5464.301865,5516.843229,5359.219137,135,360,9,8,
5385.489819,5280.407091,5648.196639,136,1661,9,4,
5621.925957,5254.136409,5674.467321,136,122,6,7,
5516.843229,5464.301865,5306.677773,136,1086,5,13,
5438.031183,5438.031183,5385.489819,136,8,5,7,
5621.925957,5411.760501,5674.467321,136,882,2,8,
5569.384593,5674.467321,5727.008685,137,908,3,7,
5700.738003,5648.196639,5595.655275,137,1357,6,10,
5621.925957,5359.219137,5411.760501,137,1048,4,4,
5280.407091,5543.113911,5595.655275,137,1134,8,2,
5254.136409,5306.677773,5569.384593,137,883,3,11,
5490.572547,5385.489819,5490.572547,140,1293,2,14,
5648.196639,5700.738003,5543.113911,140,205,3,5,
5569.384593,5569.384593,5359.219137,140,1167,3,4,
5411.760501,5464.301865,5464.301865,140,231,1,23,
5700.738003,5332.948455,5438.031183,140,1061,8,6,
5306.677773,5254.136409,5516.843229,147,696,14,7,
5543.113911,5332.948455,5438.031183,147,173,4,20,
5332.948455,5595.655275,5438.031183,147,374,8,3,
5727.008685,5621.925957,5727.008685,147,50,16,11,
5648.196639,5438.031183,5332.948455,149,820,3,7,
5543.113911,5438.031183,5595.655275,149,73,9,8,
5543.113911,5700.738003,5648.196639,149,1709,5,5,
5674.467321,5464.301865,5306.677773,149,147,5,8,
5280.407091,5595.655275,5280.407091,151,923,5,5,
5516.843229,5359.219137,5516.843229,151,1455,4,5,
5569.384593,5516.843229,5464.301865,151,502,1,4,
5621.925957,5727.008685,5464.301865,151,1251,7,4,
5359.219137,5569.384593,5569.384593,151,953,2,7,
5411.760501,5411.760501,5411.760501,151,854,6,9,
5464.301865,5674.467321,5516.843229,151,1112,3,9,
5306.677773,5569.384593,5306.677773,153,468,13,11,
5674.467321,5621.925957,5516.843229,154,822,8,11,
5359.219137,5727.008685,5254.136409,154,253,3,4,
5595.655275,5595.655275,5595.655275,154,1648,3,19,
5648.196639,5490.572547,5595.655275,154,900,4,7,
5464.301865,5464.301865,5516.843229,157,1289,6,7,
5411.760501,5674.467321,5621.925957,157,539,7,4,
5385.489819,5332.948455,5490.572547,157,1565,3,4,
5674.467321,5306.677773,5464.301865,157,1214,11,5,
5516.843229,5516.843229,5359.219137,157,1117,8,4,
5254.136409,5727.008685,5306.677773,161,631,5,7,
5516.843229,5674.467321,5727.008685,161,1157,1,5,
5438.031183,5385.489819,5543.113911,161,1222,6,8,
5727.008685,5254.136409,5621.925957,161,646,3,30,
5306.677773,5674.467321,5254.136409,161,1121,7,13,
5700.738003,5490.572547,5648.196639,173,417,2,3,
5306.677773,5411.760501,5727.008685,173,1400,5,16,
5621.925957,5411.760501,5254.136409,173,374,8,5,
5254.136409,5254.136409,5306.677773,173,1121,1,8,
5490.572547,5438.031183,5648.196639,173,1387,4,11,
5569.384593,5727.008685,5411.760501,173,964,1,4,
5700.738003,5595.655275,5385.489819,173,696,4,11,
5306.677773,5306.677773,5569.384593,176,610,9,7,
5543.113911,5280.407091,5490.572547,176,1363,3,6,
5674.467321,5727.008685,5727.008685,176,1410,4,5,
5359.219137,5359.219137,5411.760501,176,1120,4,11,
5332.948455,5543.113911,5385.489819,176,1412,2,3,
5490.572547,5700.738003,5438.031183,176,1365,4,5,
5727.008685,5674.467321,5674.467321,183,704,1,3,
5543.113911,5385.489819,5543.113911,183,1726,4,25,
5385.489819,5490.572547,5332.948455,183,661,2,20,
5280.407091,5648.196639,5438.031183,183,635,2,11,
5569.384593,5464.301865,5621.925957,184,293,8,13,
5464.301865,5254.136409,5359.219137,184,1260,6,4,
5621.925957,5569.384593,5516.843229,184,494,5,10,
5359.219137,5306.677773,5621.925957,184,1618,1,12,
5438.031183,5595.655275,5385.489819,184,269,6,12,
5411.760501,5254.136409,5359.219137,185,1037,7,4,
5648.196639,5332.948455,5700.738003,185,249,5,4,
5700.738003,5700.738003,5385.489819,185,592,7,9,
5674.467321,5569.384593,5569.384593,185,1376,5,7,
5359.219137,5674.467321,5411.760501,188,968,17,4,
5254.136409,5464.301865,5569.384593,188,699,5,13,
5411.760501,5359.219137,5727.008685,188,310,6,7,
5648.196639,5648.196639,5648.196639,188,936,2,8,
5464.301865,5411.760501,5464.301865,193,532,6,3,
5411.760501,5727.008685,5254.136409,193,1517,2,4,
5543.113911,5490.572547,5332.948455,193,1549,8,6,
5385.489819,5385.489819,5543.113911,193,941,1,3,
5674.467321,5254.136409,5411.760501,196,509,4,8,
5280.407091,5385.489819,5385.489819,196,366,5,13,
5516.843229,5569.384593,5411.760501,198,693,7,6,
5254.136409,5674.467321,5569.384593,198,262,4,13,
5438.031183,5543.113911,5490.572547,198,1686,2,6,
5254.136409,5516.843229,5727.008685,198,94,7,7,
5727.008685,5306.677773,5464.301865,198,947,4,8,
5306.677773,5727.008685,5411.760501,204,1191,19,7,
5700.738003,5543.113911,5700.738003,204,229,11,4,
5306.677773,5464.301865,5674.467321,204,824,4,4,
5621.925957,5254.136409,5306.677773,204,429,4,11,
5516.843229,5464.301865,5569.384593,204,108,11,5,
5254.136409,5621.925957,5254.136409,204,953,6,14,
5490.572547,5280.407091,5595.655275,205,755,23,5,
5332.948455,5700.738003,5543.113911,205,231,9,10,
5569.384593,5674.467321,5254.136409,205,718,6,5,
5700.738003,5648.196639,5332.948455,205,954,2,10,
5306.677773,5359.219137,5621.925957,212,1434,2,9,
5543.113911,5648.196639,5543.113911,212,680,4,12,
5332.948455,5490.572547,5543.113911,212,411,2,7,
5543.113911,5332.948455,5490.572547,212,1622,7,7,
5385.489819,5543.113911,5385.489819,212,1362,2,9,
5621.925957,5516.843229,5727.008685,213,357,8,5,
5280.407091,5490.572547,5385.489819,214,379,6,12,
5595.655275,5280.407091,5648.196639,214,1587,7,6,
5727.008685,5621.925957,5254.136409,214,1400,3,11,
5569.384593,5621.925957,5569.384593,214,646,5,12,
5621.925957,5621.925957,5569.384593,214,1626,2,5,
5359.219137,5254.136409,5464.301865,214,964,6,5,
5727.008685,5516.843229,5727.008685,215,446,4,49,
5411.760501,5306.677773,5516.843229,215,947,2,4,
5700.738003,5385.489819,5490.572547,215,198,5,23,
5674.467321,5516.843229,5621.925957,215,693,7,5,
5280.407091,5332.948455,5700.738003,215,965,3,8,
5595.655275,5700.738003,5700.738003,216,1067,4,10,
5648.196639,5595.655275,5280.407091,216,102,8,3,
5464.301865,5359.219137,5621.925957,216,280,4,5,
5621.925957,5674.467321,5464.301865,216,1244,6,10,
5674.467321,5621.925957,5359.219137,216,1135,2,8,
5280.407091,5438.031183,5332.948455,217,136,6,5,
5516.843229,5621.925957,5464.301865,217,1099,5,5,
5438.031183,5490.572547,5648.196639,217,1595,8,7,
5727.008685,5359.219137,5516.843229,217,610,3,6,
5332.948455,5280.407091,5385.489819,217,1086,2,10,
5464.301865,5727.008685,5411.760501,217,1213,4,10,
5516.843229,5516.843229,5516.843229,217,1178,9,3,
5359.219137,5516.843229,5306.677773,218,1403,2,17,
5516.843229,5674.467321,5569.384593,218,649,4,7,
5254.136409,5569.384593,5411.760501,218,321,3,3,
5306.677773,5674.467321,5727.008685,218,1072,2,5,
5700.738003,5490.572547,5280.407091,218,716,3,30,
5306.677773,5411.760501,5254.136409,218,1215,13,7,
5543.113911,5595.655275,5595.655275,218,1179,6,29,
5332.948455,5438.031183,5490.572547,219,770,6,18,
5411.760501,5516.843229,5359.219137,219,25,6,8,
5543.113911,5280.407091,5438.031183,219,26,5,4,
5385.489819,5595.655275,5438.031183,219,1180,8,14,
5621.925957,5359.219137,5674.467321,221,1081,10,22,
5674.467321,5727.008685,5359.219137,221,329,5,6,
5595.655275,5332.948455,5490.572547,221,1463,2,7,
5727.008685,5674.467321,5306.677773,221,478,11,6,
5569.384593,5569.384593,5727.008685,221,70,2,4,
5648.196639,5385.489819,5543.113911,221,1182,3,4,
5385.489819,5490.572547,5595.655275,224,860,9,7,
5621.925957,5464.301865,5621.925957,224,325,4,6,
5516.843229,5411.760501,5306.677773,224,286,2,12,
5359.219137,5411.760501,5516.843229,224,819,4,8,
5254.136409,5411.760501,5359.219137,224,1575,9,25,
5438.031183,5700.738003,5280.407091,224,1493,20,5,
5727.008685,5569.384593,5674.467321,224,975,1,8,
5411.760501,5569.384593,5464.301865,229,1180,4,14,
5700.738003,5438.031183,5648.196639,229,1384,3,8,
5674.467321,5464.301865,5674.467321,229,1191,1,6,
5490.572547,5595.655275,5648.196639,231,809,8,5,
5648.196639,5332.948455,5332.948455,231,1326,8,7,
5464.301865,5306.677773,5569.384593,231,1021,5,12,
5306.677773,5621.925957,5516.843229,231,755,5,3,
5674.467321,5569.384593,5306.677773,235,509,8,5,
5280.407091,5280.407091,5280.407091,247,615,3,4,
5516.843229,5254.136409,5516.843229,250,1030,2,19,
5595.655275,5648.196639,5280.407091,250,676,4,6,
5438.031183,5648.196639,5595.655275,250,573,3,7,
5727.008685,5411.760501,5359.219137,250,1374,7,5,
5516.843229,5569.384593,5464.301865,250,425,10,6,
5359.219137,5464.301865,5359.219137,250,966,4,9,
5516.843229,5727.008685,5516.843229,250,1211,7,15,
5359.219137,5727.008685,5727.008685,252,839,9,6,
5254.136409,5516.843229,5359.219137,252,882,17,6,
5569.384593,5306.677773,5621.925957,252,136,5,17,
5411.760501,5674.467321,5674.467321,252,1661,3,5,
5306.677773,5464.301865,5306.677773,252,163,5,3,
5543.113911,5543.113911,5648.196639,252,1003,6,13,
5332.948455,5385.489819,5648.196639,253,1648,4,12,
5700.738003,5648.196639,5700.738003,253,666,11,13,
5543.113911,5648.196639,5385.489819,253,319,5,4,
5385.489819,5648.196639,5490.572547,253,852,3,8,
5674.467321,5411.760501,5464.301865,253,32,27,15,
5674.467321,5674.467321,5516.843229,253,822,4,14,
5595.655275,5385.489819,5543.113911,254,1442,4,9,
5254.136409,5254.136409,5674.467321,254,909,14,14,
5727.008685,5727.008685,5359.219137,254,872,4,8,
5569.384593,5727.008685,5674.467321,254,1403,3,9,
5306.677773,5306.677773,5727.008685,254,388,5,15,
5385.489819,5543.113911,5543.113911,254,598,4,4,
5621.925957,5516.843229,5254.136409,258,1249,3,6,
5385.489819,5700.738003,5595.655275,258,51,3,8,
5254.136409,5359.219137,5306.677773,258,1203,7,8,
5727.008685,5621.925957,5621.925957,262,1061,1,10,
5411.760501,5621.925957,5621.925957,262,94,6,3,
5700.738003,5280.407091,5595.655275,262,140,6,7,
5280.407091,5700.738003,5438.031183,262,1293,5,10,
5490.572547,5648.196639,5490.572547,262,693,7,7,
5648.196639,5280.407091,5385.489819,262,1012,5,4,
5464.301865,5254.136409,5727.008685,266,1229,4,7,
5674.467321,5516.843229,5254.136409,267,1494,21,6,
5280.407091,5332.948455,5648.196639,269,215,8,7,
5516.843229,5306.677773,5569.384593,269,494,5,13,
5595.655275,5700.738003,5332.948455,271,764,7,4,
5727.008685,5464.301865,5411.760501,271,1029,1,5,
5385.489819,5438.031183,5332.948455,271,1001,4,5,
5516.843229,5621.925957,5411.760501,271,389,1,6,
5359.219137,5621.925957,5411.760501,271,1021,1,5,
5595.655275,5595.655275,5700.738003,272,503,7,7,
5569.384593,5254.136409,5464.301865,272,638,4,13,
5648.196639,5648.196639,5700.738003,272,1392,3,9,
5306.677773,5516.843229,5359.219137,272,1028,4,21,
5543.113911,5490.572547,5700.738003,274,519,1,8,
5621.925957,5306.677773,5516.843229,275,712,6,6,
5359.219137,5516.843229,5569.384593,275,345,1,7,
5490.572547,5332.948455,5280.407091,275,1317,3,11,
5332.948455,5332.948455,5595.655275,275,1272,4,5,
5648.196639,5543.113911,5438.031183,275,1516,4,5,
5543.113911,5595.655275,5332.948455,275,1473,9,13,
5385.489819,5280.407091,5543.113911,276,1357,6,25,
5674.467321,5359.219137,5621.925957,280,120,7,5,
5595.655275,5438.031183,5385.489819,280,1721,2,13,
5254.136409,5621.925957,5727.008685,280,964,3,8,
5464.301865,5621.925957,5621.925957,280,1067,4,10,
5306.677773,5359.219137,5674.467321,280,584,1,8,
5385.489819,5595.655275,5490.572547,281,371,10,5,
5621.925957,5359.219137,5306.677773,282,617,3,3,
5280.407091,5543.113911,5490.572547,283,1203,5,6,
5438.031183,5332.948455,5648.196639,284,204,5,10,
5254.136409,5306.677773,5254.136409,284,1165,5,6,
5648.196639,5700.738003,5648.196639,284,715,2,5,
5727.008685,5674.467321,5569.384593,284,700,6,5,
5569.384593,5569.384593,5254.136409,284,1251,1,9,
5411.760501,5464.301865,5569.384593,286,817,4,21,
5700.738003,5332.948455,5332.948455,286,1575,2,20,
5306.677773,5254.136409,5411.760501,286,863,8,13,
5490.572547,5490.572547,5543.113911,286,117,3,12,
5727.008685,5254.136409,5727.008685,286,895,6,13,
5569.384593,5464.301865,5727.008685,286,860,4,4,
5648.196639,5438.031183,5438.031183,286,1036,4,6,
5543.113911,5438.031183,5490.572547,288,573,6,25,
5621.925957,5621.925957,5727.008685,288,360,2,16,
5543.113911,5700.738003,5543.113911,288,1334,5,15,
5280.407091,5595.655275,5595.655275,288,386,9,7,
5516.843229,5359.219137,5621.925957,288,1211,2,25,
5727.008685,5516.843229,5254.136409,289,1146,8,6,
5674.467321,5359.219137,5464.301865,289,398,6,10,
5621.925957,5727.008685,5359.219137,289,666,6,4,
5674.467321,5569.384593,5674.467321,289,1421,2,9,
5516.843229,5254.136409,5359.219137,289,1723,3,9,
5359.219137,5569.384593,5464.301865,289,1700,5,4,
5595.655275,5648.196639,5648.196639,289,822,6,4,
5727.008685,5411.760501,5727.008685,291,442,9,11,
5569.384593,5411.760501,5516.843229,292,1291,7,4,
5464.301865,5674.467321,5411.760501,292,542,4,11,
5306.677773,5569.384593,5411.760501,292,1060,10,5,
5280.407091,5438.031183,5700.738003,292,93,4,6,
5359.219137,5464.301865,5516.843229,292,252,3,5,
5359.219137,5727.008685,5569.384593,292,826,3,6,
5648.196639,5490.572547,5280.407091,293,198,3,7,
5411.760501,5674.467321,5306.677773,293,1618,4,8,
5700.738003,5543.113911,5595.655275,293,215,21,7,
5543.113911,5543.113911,5280.407091,294,1511,1,12,
